# Sources: GeoNames cities15000 + admin1CodesASCII + countryInfo (CC BY 4.0, geonames.org);
# Natural Earth 110m admin_0 countries (public domain, naturalearthdata.com).
# Regenerate: luna/scripts/gen_place_data.py
DZ	Saida	Saida
DZ	Relizane	Relizane
DZ	Oum el Bouaghi	Oum el Bouaghi
DZ	Ouargla	Ouargla
DZ	Oran	Oran
DZ	Naama	Naama
DZ	M'Sila	M'Sila
DZ	Mostaganem	Mostaganem
DZ	Mila	Mila
DZ	Medea	Medea
DZ	Mascara	Mascara
DZ	Laghouat	Laghouat
DZ	Khenchela	Khenchela
DZ	Jijel	Jijel
DZ	Illizi	Illizi
DZ	Guelma	Guelma
DZ	Ghardaia	Ghardaia
DZ	El Tarf	El Tarf
DZ	El Oued	El Oued
DZ	El Bayadh	El Bayadh
DZ	Djelfa	Djelfa
DZ	Constantine	Constantine
DZ	Chlef	Chlef
DZ	Boumerdes	Boumerdes
DZ	Bouira	Bouira
DZ	Bordj Bou Arréridj	Bordj Bou Arreridj
DZ	Blida	Blida
DZ	Biskra	Biskra
DZ	Béjaïa	Bejaia
DZ	Béchar	Bechar
DZ	Batna	Batna
DZ	Annaba	Annaba
DZ	Algiers	Algiers
DZ	Aïn Témouchent	Ain Temouchent
DZ	Aïn Defla	Ain Defla
DZ	Adrar	Adrar
DZ	Bordj Badji Mokhtar	Bordj Badji Mokhtar
DZ	Timimoun	Timimoun
DZ	Beni Abbes	Beni Abbes
DZ	In Guezzam	In Guezzam
DZ	In Salah	In Salah
DZ	Djanet	Djanet
DZ	El Menia	El Menia
DZ	Touggourt	Touggourt
DZ	El Mghair	El Mghair
DZ	Ouled Djellal	Ouled Djellal
EC	Zamora Chinchipe	Zamora Chinchipe
EC	Tungurahua Province	Tungurahua Province
EC	Pichincha	Pichincha
EC	Pastaza Province	Pastaza Province
EC	Napo	Napo
EC	Morona-Santiago Province	Morona-Santiago Province
EC	Manabí	Manabi
EC	Los Ríos	Los Rios
EC	Loja	Loja
EC	Imbabura	Imbabura
EC	Guayas	Guayas
EC	Galápagos	Galapagos
EC	Esmeraldas	Esmeraldas
EC	El Oro	El Oro
EC	Cotopaxi	Cotopaxi
EC	Chimborazo Province	Chimborazo Province
EC	Carchi	Carchi
EC	Canar	Canar
EC	Bolívar	Bolivar
EC	Azuay	Azuay
EC	Sucumbíos	Sucumbios
EC	Orellana Province	Orellana Province
EC	Santo Domingo de los Tsáchilas	Santo Domingo de los Tsachilas
EC	Santa Elena	Santa Elena
EE	Võrumaa	Vorumaa
EE	Viljandimaa	Viljandimaa
EE	Valgamaa	Valgamaa
EE	Tartu	Tartu
EE	Saare	Saare
EE	Raplamaa	Raplamaa
EE	Põlvamaa	Polvamaa
EE	Pärnumaa	Paernumaa
EE	Lääne-Virumaa	Laeaene-Virumaa
EE	Lääne	Laeaene
EE	Jõgevamaa	Jogevamaa
EE	Järvamaa	Jaervamaa
EE	Ida-Virumaa	Ida-Virumaa
EE	Hiiumaa	Hiiumaa
EE	Harjumaa	Harjumaa
EG	Sohag	Sohag
EG	North Sinai	North Sinai
EG	Qena	Qena
EG	Matruh	Matruh
EG	Kafr el-Sheikh	Kafr el-Sheikh
EG	South Sinai	South Sinai
EG	Damietta	Damietta
EG	Port Said	Port Said
EG	Beni Suweif	Beni Suweif
EG	Asyut	Asyut
EG	Aswan	Aswan
EG	Suez	Suez
EG	Sharqia	Sharqia
EG	New Valley	New Valley
EG	Qalyubia	Qalyubia
EG	Cairo	Cairo
EG	Minya	Minya
EG	Monufia	Monufia
EG	Giza	Giza
EG	Ismailia	Ismailia
EG	Alexandria	Alexandria
EG	Gharbia	Gharbia
EG	Faiyum	Faiyum
EG	Beheira	Beheira
EG	Red Sea	Red Sea
EG	Dakahlia	Dakahlia
EG	Luxor	Luxor
ER	Anseba	Anseba
ER	Debub	Debub
ER	Southern Red Sea	Southern Red Sea
ER	Gash-Barka	Gash-Barka
ER	Maekel	Maekel
ER	Northern Red Sea	Northern Red Sea
ES	Murcia	Murcia
ES	Ceuta	Ceuta
ES	Balearic Islands	Balearic Islands
ES	Andalusia	Andalusia
ES	Canary Islands	Canary Islands
ES	Castille-La Mancha	Castille-La Mancha
ES	Extremadura	Extremadura
ES	Valencia	Valencia
ES	Asturias	Asturias
ES	Navarre	Navarre
ES	Madrid	Madrid
ES	La Rioja	La Rioja
ES	Cantabria	Cantabria
ES	Aragon	Aragon
ES	Castille and León	Castille and Leon
ES	Catalonia	Catalonia
ES	Galicia	Galicia
ES	Basque Country	Basque Country
ES	Melilla	Melilla
ET	Addis Ababa	Addis Ababa
ET	Āfar	Afar
ET	Amhara	Amhara
ET	Bīnshangul Gumuz	Binshangul Gumuz
ET	Dire Dawa	Dire Dawa
ET	Gambela	Gambela
ET	Harari	Harari
ET	Oromiya	Oromiya
ET	Somali	Somali
ET	Tigray	Tigray
ET	Sidama Region	Sidama Region
ET	Central Ethiopia Regional State	Central Ethiopia Regional State
ET	South Ethiopia Regional State	South Ethiopia Regional State
ET	South West Ethiopia Peoples' Region	South West Ethiopia Peoples' Region
FI	Lapland	Lapland
FI	Kainuu	Kainuu
FI	North Ostrobothnia	North Ostrobothnia
FI	Central Ostrobothnia	Central Ostrobothnia
FI	Ostrobothnia	Ostrobothnia
FI	South Ostrobothnia	South Ostrobothnia
FI	Central Finland	Central Finland
FI	North Karelia	North Karelia
FI	North Savo	North Savo
FI	South Savo	South Savo
FI	South Karelia	South Karelia
FI	Kymenlaakso	Kymenlaakso
FI	Pirkanmaa	Pirkanmaa
FI	Kanta-Häme	Kanta-Haeme
FI	Southwest Finland	Southwest Finland
FI	Uusimaa	Uusimaa
FI	Paijat-Hame	Paijat-Hame
FI	Satakunta	Satakunta
FJ	Western	Western
FJ	Northern	Northern
FJ	Central	Central
FJ	Eastern	Eastern
FJ	Rotuma	Rotuma
FM	Yap State	Yap State
FM	Pohnpei State	Pohnpei State
FM	Kosrae	Kosrae
FM	Chuuk	Chuuk
FO	Vágar	Vagar
FO	Suðuroy	Suduroy
FO	Streymoy	Streymoy
FO	Sandoy	Sandoy
FO	Norðoyar	Nordoyar
FO	Eysturoy	Eysturoy
FR	Provence-Alpes-Côte d'Azur	Provence-Alpes-Cote d'Azur
FR	Pays de la Loire	Pays de la Loire
FR	Île-de-France	Ile-de-France
FR	Corsica	Corsica
FR	Centre-Val de Loire	Centre-Val de Loire
FR	Brittany	Brittany
FR	Bourgogne-Franche-Comté	Bourgogne-Franche-Comte
FR	New Aquitaine	New Aquitaine
FR	Normandy	Normandy
FR	Grand Est	Grand Est
FR	Occitanie	Occitanie
FR	Hauts-de-France	Hauts-de-France
FR	Auvergne-Rhône-Alpes	Auvergne-Rhone-Alpes
GA	Woleu-Ntem	Woleu-Ntem
GA	Ogooué-Maritime	Ogooue-Maritime
GA	Ogooué-Lolo	Ogooue-Lolo
GA	Ogooué-Ivindo	Ogooue-Ivindo
GA	Nyanga	Nyanga
GA	Ngouni	Ngouni
GA	Moyen-Ogooué	Moyen-Ogooue
GA	Haut-Ogooué	Haut-Ogooue
GA	Estuaire	Estuaire
GB	Wales	Wales
GB	Scotland	Scotland
GB	Northern Ireland	Northern Ireland
GB	England	England
GD	Saint Patrick Parish	Saint Patrick Parish
GD	Saint Mark Parish	Saint Mark Parish
GD	Saint John Parish	Saint John Parish
GD	Saint George Parish	Saint George Parish
GD	Saint David Parish	Saint David Parish
GD	Saint Andrew Parish	Saint Andrew Parish
GD	Carriacou and Petite Martinique	Carriacou and Petite Martinique
GE	Tbilisi	Tbilisi
GE	Adjara	Adjara
GE	Kvemo Kartli	Kvemo Kartli
GE	Kakheti	Kakheti
GE	Guria	Guria
GE	Imereti	Imereti
GE	Shida Kartli	Shida Kartli
GE	Mtskheta-Mtianeti	Mtskheta-Mtianeti
GE	Racha-Lechkhumi and Kvemo Svaneti	Racha-Lechkhumi and Kvemo Svaneti
GE	Samegrelo and Zemo Svaneti	Samegrelo and Zemo Svaneti
GE	Samtskhe-Javakheti	Samtskhe-Javakheti
GE	Abkhazia	Abkhazia
GF	Guyane	Guyane
GG	St Pierre du Bois	St Pierre du Bois
GG	Torteval	Torteval
GG	Saint Saviour	Saint Saviour
GG	Forest	Forest
GG	St Martin	St Martin
GG	Saint Andrew	Saint Andrew
GG	St Peter Port	St Peter Port
GG	Castel	Castel
GG	Vale	Vale
GG	St Sampson	St Sampson
GG	Alderney	Alderney
GH	Western	Western
GH	Volta	Volta
GH	Upper West	Upper West
GH	Upper East	Upper East
GH	Northern	Northern
GH	Greater Accra	Greater Accra
GH	Eastern	Eastern
GH	Central	Central
GH	Ashanti	Ashanti
GH	Bono	Bono
GH	Oti	Oti
GH	North East	North East
GH	Ahafo	Ahafo
GH	Bono East	Bono East
GH	Savannah	Savannah
GH	Western North	Western North
GL	Kujalleq	Kujalleq
GL	Qeqqata	Qeqqata
GL	Sermersooq	Sermersooq
GL	Qeqertalik	Qeqertalik
GL	Avannaata	Avannaata
GM	Western	Western
GM	Upper River	Upper River
GM	North Bank	North Bank
GM	Central River	Central River
GM	Lower River	Lower River
GM	Banjul	Banjul
GN	Conakry	Conakry
GN	Boké Region	Boke Region
GN	Faranah	Faranah
GN	Kankan Region	Kankan Region
GN	Kindia	Kindia
GN	Labé Region	Labe Region
GN	Mamou Region	Mamou Region
GN	Nzérékoré Region	Nzerekore Region
GP	Guadeloupe	Guadeloupe
GQ	Annobon	Annobon
GQ	Bioko Norte	Bioko Norte
GQ	Bioko Sur	Bioko Sur
GQ	Centro Sur	Centro Sur
GQ	Kié-Ntem	Kie-Ntem
GQ	Litoral	Litoral
GQ	Wele-Nzas	Wele-Nzas
GQ	Djibloho	Djibloho
GR	Mount Athos	Mount Athos
GR	Attica	Attica
GR	Central Greece	Central Greece
GR	Central Macedonia	Central Macedonia
GR	Crete	Crete
GR	East Macedonia and Thrace	East Macedonia and Thrace
GR	Epirus	Epirus
GR	Ionian Islands	Ionian Islands
GR	North Aegean	North Aegean
GR	Peloponnese	Peloponnese
GR	South Aegean	South Aegean
GR	Thessaly	Thessaly
GR	West Greece	West Greece
GR	West Macedonia	West Macedonia
GT	Zacapa	Zacapa
GT	Totonicapán	Totonicapan
GT	Suchitepeque	Suchitepeque
GT	Sololá	Solola
GT	Santa Rosa Department	Santa Rosa Department
GT	San Marcos	San Marcos
GT	Sacatepéquez	Sacatepequez
GT	Retalhuleu	Retalhuleu
GT	Quiché	Quiche
GT	Quetzaltenango	Quetzaltenango
GT	Petén	Peten
GT	Jutiapa	Jutiapa
GT	Jalapa	Jalapa
GT	Izabal Department	Izabal Department
GT	Huehuetenango	Huehuetenango
GT	Guatemala	Guatemala
GT	Escuintla	Escuintla
GT	El Progreso	El Progreso
GT	Chiquimula	Chiquimula
GT	Chimaltenango	Chimaltenango
GT	Baja Verapaz	Baja Verapaz
GT	Alta Verapaz	Alta Verapaz
GU	Piti	Piti
GU	Santa Rita	Santa Rita
GU	Sinajana	Sinajana
GU	Talofofo	Talofofo
GU	Tamuning	Tamuning
GU	Umatac	Umatac
GU	Yigo	Yigo
GU	Yona	Yona
GU	Merizo	Merizo
GU	Mangilao	Mangilao
GU	Agana Heights	Agana Heights
GU	Chalan Pago-Ordot	Chalan Pago-Ordot
GU	Asan	Asan
GU	Agat	Agat
GU	Dededo	Dededo
GU	Barrigada	Barrigada
GU	Hagatna	Hagatna
GU	Inarajan	Inarajan
GU	Mongmong-Toto-Maite	Mongmong-Toto-Maite
GW	Tombali	Tombali
GW	Quinara	Quinara
GW	Oio	Oio
GW	Gabú	Gabu
GW	Cacheu	Cacheu
GW	Bolama	Bolama
GW	Bissau	Bissau
GW	Biombo	Biombo
GW	Bafatá	Bafata
GY	Upper Takutu-Upper Essequibo	Upper Takutu-Upper Essequibo
GY	Upper Demerara-Berbice	Upper Demerara-Berbice
GY	Potaro-Siparuni	Potaro-Siparuni
GY	Pomeroon-Supenaam	Pomeroon-Supenaam
GY	Mahaica-Berbice	Mahaica-Berbice
GY	Essequibo Islands-West Demerara	Essequibo Islands-West Demerara
GY	East Berbice-Corentyne	East Berbice-Corentyne
GY	Demerara-Mahaica	Demerara-Mahaica
GY	Cuyuni-Mazaruni	Cuyuni-Mazaruni
GY	Barima-Waini	Barima-Waini
HK	Yuen Long	Yuen Long
HK	Tsuen Wan	Tsuen Wan
HK	Tai Po	Tai Po
HK	Sai Kung District	Sai Kung District
HK	Islands	Islands
HK	Central and Western	Central and Western
HK	Wan Chai	Wan Chai
HK	Eastern District	Eastern District
HK	Southern District	Southern District
HK	Yau Tsim Mong District	Yau Tsim Mong District
HK	Sham Shui Po District	Sham Shui Po District
HK	Kowloon City	Kowloon City
HK	Wong Tai Sin District	Wong Tai Sin District
HK	Kwun Tong District	Kwun Tong District
HK	Kwai Tsing District	Kwai Tsing District
HK	Tuen Mun	Tuen Mun
HK	North District	North District
HK	Sha Tin	Sha Tin
HN	Yoro Department	Yoro Department
HN	Valle Department	Valle Department
HN	Santa Bárbara Department	Santa Barbara Department
HN	Olancho Department	Olancho Department
HN	Ocotepeque Department	Ocotepeque Department
HN	Lempira Department	Lempira Department
HN	La Paz Department	La Paz Department
HN	Bay Islands	Bay Islands
HN	Intibucá Department	Intibuca Department
HN	Gracias a Dios Department	Gracias a Dios Department
HN	Francisco Morazán Department	Francisco Morazan Department
HN	El Paraíso Department	El Paraiso Department
HN	Cortés Department	Cortes Department
HN	Copán Department	Copan Department
HN	Comayagua Department	Comayagua Department
HN	Colón Department	Colon Department
HN	Choluteca Department	Choluteca Department
HN	Atlántida Department	Atlantida Department
HR	Bjelovar-Bilogora	Bjelovar-Bilogora
HR	Brod-Posavina	Brod-Posavina
HR	Dubrovnik-Neretva	Dubrovnik-Neretva
HR	Istria	Istria
HR	Karlovac	Karlovac
HR	Koprivnica-Križevci	Koprivnica-Krizevci
HR	Krapina-Zagorje	Krapina-Zagorje
HR	Lika-Senj	Lika-Senj
HR	Međimurje	Megimurje
HR	County of Osijek-Baranja	County of Osijek-Baranja
HR	Požega-Slavonia	Pozega-Slavonia
HR	Primorje-Gorski Kotar	Primorje-Gorski Kotar
HR	Šibenik-Knin	Sibenik-Knin
HR	Sisak-Moslavina	Sisak-Moslavina
HR	Split-Dalmatia	Split-Dalmatia
HR	Varaždin	Varazdin
HR	Vukovar-Srijem	Vukovar-Srijem
HR	Zadar	Zadar
HR	Zagreb County	Zagreb County
HR	Zagreb	Zagreb
HR	Virovitica-Podravina	Virovitica-Podravina
HT	Sud-Est	Sud-Est
HT	Sud	Sud
HT	Ouest	Ouest
HT	Nord-Ouest	Nord-Ouest
HT	Nord-Est	Nord-Est
HT	Nord	Nord
HT	Grand'Anse	Grand'Anse
HT	Centre	Centre
HT	Artibonite	Artibonite
HT	Nippes	Nippes
HU	Szabolcs-Szatmár-Bereg	Szabolcs-Szatmar-Bereg
HU	Jász-Nagykun-Szolnok	Jasz-Nagykun-Szolnok
HU	Heves County	Heves County
HU	Hajdú-Bihar	Hajdu-Bihar
HU	Csongrád	Csongrad
HU	Borsod-Abaúj-Zemplén	Borsod-Abauj-Zemplen
HU	Bekes County	Bekes County
HU	Zala County	Zala County
HU	Veszprém	Veszprem
HU	Vas County	Vas County
HU	Tolna County	Tolna County
HU	Somogy County	Somogy County
HU	Pest County	Pest County
HU	Nógrád	Nograd
HU	Komárom-Esztergom	Komarom-Esztergom
HU	Győr-Moson-Sopron	Gyor-Moson-Sopron
HU	Fejér	Fejer
HU	Budapest	Budapest
HU	Baranya	Baranya
HU	Bács-Kiskun	Bacs-Kiskun
ID	North Sumatra	North Sumatra
ID	Aceh	Aceh
ID	Yogyakarta	Yogyakarta
ID	South Sumatra	South Sumatra
ID	West Sumatra	West Sumatra
ID	North Sulawesi	North Sulawesi
ID	Southeast Sulawesi	Southeast Sulawesi
ID	Central Sulawesi	Central Sulawesi
ID	South Sulawesi	South Sulawesi
ID	Riau	Riau
ID	East Nusa Tenggara	East Nusa Tenggara
ID	West Nusa Tenggara	West Nusa Tenggara
ID	Maluku	Maluku
ID	Lampung	Lampung
ID	East Kalimantan	East Kalimantan
ID	Central Kalimantan	Central Kalimantan
ID	South Kalimantan	South Kalimantan
ID	West Kalimantan	West Kalimantan
ID	East Java	East Java
ID	Central Java	Central Java
ID	West Java	West Java
ID	Jambi	Jambi
ID	Jakarta	Jakarta
ID	Papua	Papua
ID	Bengkulu	Bengkulu
ID	Bali	Bali
ID	Banten	Banten
ID	Gorontalo	Gorontalo
ID	Bangka–Belitung Islands	Bangka-Belitung Islands
ID	North Maluku	North Maluku
ID	West Papua	West Papua
ID	West Sulawesi	West Sulawesi
ID	Riau Islands	Riau Islands
ID	North Kalimantan	North Kalimantan
ID	Southwest Papua	Southwest Papua
ID	Central Papua	Central Papua
ID	Highland Papua	Highland Papua
ID	South Papua	South Papua
IE	Connacht	Connacht
IE	Leinster	Leinster
IE	Munster	Munster
IE	Ulster	Ulster
IL	Jerusalem	Jerusalem
IL	Tel Aviv	Tel Aviv
IL	Haifa	Haifa
IL	Northern District	Northern District
IL	Central District	Central District
IL	Southern District	Southern District
IL	Judea and Samaria Area	Judea and Samaria Area
IM	Andreas	Andreas
IM	Arbory	Arbory
IM	Ballaugh	Ballaugh
IM	Braddan	Braddan
IM	Bride	Bride
IM	Castletown	Castletown
IM	Douglas	Douglas
IM	German	German
IM	Jurby	Jurby
IM	Laxey	Laxey
IM	Lezayre	Lezayre
IM	Lonan	Lonan
IM	Malew	Malew
IM	Marown	Marown
IM	Maughold	Maughold
IM	Michael	Michael
IM	Onchan	Onchan
IM	Patrick	Patrick
IM	Peel	Peel
IM	Port Erin	Port Erin
IM	Port St Mary	Port St Mary
IM	Ramsey	Ramsey
IM	Rushen	Rushen
IM	Santon	Santon
IN	West Bengal	West Bengal
IN	Uttar Pradesh	Uttar Pradesh
IN	Tripura	Tripura
IN	Telangana	Telangana
IN	Tamil Nadu	Tamil Nadu
IN	Sikkim	Sikkim
IN	Rajasthan	Rajasthan
IN	Punjab	Punjab
IN	Puducherry	Puducherry
IN	Odisha	Odisha
IN	Nagaland	Nagaland
IN	Mizoram	Mizoram
IN	Meghalaya	Meghalaya
IN	Manipur	Manipur
IN	Maharashtra	Maharashtra
IN	Madhya Pradesh	Madhya Pradesh
IN	Lakshadweep	Lakshadweep
IN	Kerala	Kerala
IN	Karnataka	Karnataka
IN	Jammu and Kashmir	Jammu and Kashmir
IN	Himachal Pradesh	Himachal Pradesh
IN	Haryana	Haryana
IN	Gujarat	Gujarat
IN	Goa	Goa
IN	Delhi	Delhi
IN	Chandigarh	Chandigarh
IN	Bihar	Bihar
IN	Assam	Assam
IN	Arunachal Pradesh	Arunachal Pradesh
IN	Andhra Pradesh	Andhra Pradesh
IN	Andaman and Nicobar	Andaman and Nicobar
IN	Chhattisgarh	Chhattisgarh
IN	Jharkhand	Jharkhand
IN	Uttarakhand	Uttarakhand
IN	Ladakh	Ladakh
IN	Dadra and Nagar Haveli and Daman and Diu	Dadra and Nagar Haveli and Daman and Diu
IQ	Basra	Basra
IQ	Wasit	Wasit
IQ	Salah ad Din	Salah ad Din
IQ	Nineveh	Nineveh
IQ	Maysan	Maysan
IQ	Karbala	Karbala
IQ	Erbil	Erbil
IQ	Diyala	Diyala
IQ	Dhi Qar	Dhi Qar
IQ	Duhok	Duhok
IQ	Baghdad	Baghdad
IQ	Babil	Babil
IQ	Kirkuk	Kirkuk
IQ	Sulaymaniyah	Sulaymaniyah
IQ	Najaf	Najaf
IQ	Al-Qadisiyah	Al-Qadisiyah
IQ	Muthanna	Muthanna
IQ	Anbar	Anbar
IQ	Halabja	Halabja
IR	Tehran	Tehran
IR	Zanjan	Zanjan
IR	Yazd Province	Yazd Province
IR	Semnan	Semnan
IR	Māzandarān	Mazandaran
IR	Markazi	Markazi
IR	Lorestan Province	Lorestan Province
IR	Kurdistan Province	Kurdistan Province
IR	Kohgiluyeh and Boyer-Ahmad	Kohgiluyeh and Boyer-Ahmad
IR	Khuzestan	Khuzestan
IR	Kermanshah Province	Kermanshah Province
IR	Kerman	Kerman
IR	Ilam Province	Ilam Province
IR	Hormozgan	Hormozgan
IR	Hamadan Province	Hamadan Province
IR	Gilan Province	Gilan Province
IR	Fars	Fars
IR	Chaharmahal and Bakhtiari	Chaharmahal and Bakhtiari
IR	Bushehr	Bushehr
IR	East Azerbaijan	East Azerbaijan
IR	West Azerbaijan	West Azerbaijan
IR	Ardabil Province	Ardabil Province
IR	Isfahan	Isfahan
IR	Golestan	Golestan
IR	Qazvin Province	Qazvin Province
IR	Qom Province	Qom Province
IR	Sistan and Baluchestan	Sistan and Baluchestan
IR	South Khorasan Province	South Khorasan Province
IR	Razavi Khorasan	Razavi Khorasan
IR	North Khorasan	North Khorasan
IR	Alborz Province	Alborz Province
IS	Northwest	Northwest
IS	Northeast	Northeast
IS	East	East
IS	South	South
IS	Capital Region	Capital Region
IS	Southern Peninsula	Southern Peninsula
IS	West	West
IS	Westfjords	Westfjords
IT	Sicily	Sicily
IT	Sardinia	Sardinia
IT	Calabria	Calabria
IT	Veneto	Veneto
IT	Aosta Valley	Aosta Valley
IT	Umbria	Umbria
IT	Trentino-Alto Adige	Trentino-Alto Adige
IT	Tuscany	Tuscany
IT	Apulia	Apulia
IT	Piedmont	Piedmont
IT	Molise	Molise
IT	The Marches	The Marches
IT	Lombardy	Lombardy
IT	Liguria	Liguria
IT	Lazio	Lazio
IT	Friuli Venezia Giulia	Friuli Venezia Giulia
IT	Emilia-Romagna	Emilia-Romagna
IT	Campania	Campania
IT	Basilicate	Basilicate
IT	Abruzzo	Abruzzo
JE	St Clement	St Clement
JE	St Saviour	St Saviour
JE	St. Brelade	St. Brelade
JE	Grouville	Grouville
JE	St Mary	St Mary
JE	St Lawrence	St Lawrence
JE	St Peter	St Peter
JE	St Ouen	St Ouen
JE	St John	St John
JE	Trinity	Trinity
JE	St Martîn	St Martin
JE	St Helier	St Helier
JM	Westmoreland	Westmoreland
JM	Trelawny Parish	Trelawny Parish
JM	Saint Thomas Parish	Saint Thomas Parish
JM	Saint Mary Parish	Saint Mary Parish
JM	Saint James Parish	Saint James Parish
JM	St. Elizabeth	St. Elizabeth
JM	Saint Catherine Parish	Saint Catherine Parish
JM	Saint Ann Parish	Saint Ann Parish
JM	Saint Andrew Parish	Saint Andrew Parish
JM	Portland Parish	Portland Parish
JM	Manchester	Manchester
JM	Kingston	Kingston
JM	Hanover	Hanover
JM	Clarendon	Clarendon
JO	Ma’an	Ma'an
JO	Irbid	Irbid
JO	Zarqa	Zarqa
JO	Tafielah	Tafielah
JO	Amman	Amman
JO	Mafraq	Mafraq
JO	Karak	Karak
JO	Balqa	Balqa
JO	Ajloun	Ajloun
JO	Jerash	Jerash
JO	Aqaba	Aqaba
JO	Madaba	Madaba
JP	Yamanashi	Yamanashi
JP	Yamaguchi	Yamaguchi
JP	Wakayama	Wakayama
JP	Toyama	Toyama
JP	Tottori	Tottori
JP	Tokyo	Tokyo
JP	Tokushima	Tokushima
JP	Tochigi	Tochigi
JP	Shizuoka	Shizuoka
JP	Shimane	Shimane
JP	Shiga	Shiga
JP	Saitama	Saitama
JP	Saga	Saga
JP	Osaka	Osaka
JP	Okinawa	Okinawa
JP	Okayama	Okayama
JP	Oita	Oita
JP	Niigata	Niigata
JP	Nara	Nara
JP	Nagasaki	Nagasaki
JP	Nagano	Nagano
JP	Miyazaki	Miyazaki
JP	Mie	Mie
JP	Kyoto	Kyoto
JP	Kumamoto	Kumamoto
JP	Kochi	Kochi
JP	Kanagawa	Kanagawa
JP	Kagoshima	Kagoshima
JP	Kagawa	Kagawa
JP	Ishikawa	Ishikawa
JP	Hyōgo	Hyogo
JP	Hiroshima	Hiroshima
JP	Gunma	Gunma
JP	Gifu	Gifu
JP	Fukuoka	Fukuoka
JP	Fukui	Fukui
JP	Ehime	Ehime
JP	Aichi	Aichi
JP	Yamagata	Yamagata
JP	Miyagi	Miyagi
JP	Iwate	Iwate
JP	Ibaraki	Ibaraki
JP	Fukushima	Fukushima
JP	Chiba	Chiba
JP	Akita	Akita
JP	Hokkaido	Hokkaido
JP	Aomori	Aomori
KE	West Pokot County	West Pokot County
KE	Wajir County	Wajir County
KE	Uasin Gishu County	Uasin Gishu County
KE	Turkana County	Turkana County
KE	Trans Nzoia	Trans Nzoia
KE	Tharaka - Nithi	Tharaka - Nithi
KE	Tana River County	Tana River County
KE	Siaya County	Siaya County
KE	Samburu County	Samburu County
KE	Nairobi County	Nairobi County
KE	Murang'A	Murang'A
KE	Mombasa County	Mombasa County
KE	Meru County	Meru County
KE	Marsabit County	Marsabit County
KE	Mandera County	Mandera County
KE	Laikipia	Laikipia
KE	Kwale County	Kwale County
KE	Kitui County	Kitui County
KE	Kisumu County	Kisumu County
KE	Kisii County	Kisii County
KE	Kirinyaga County	Kirinyaga County
KE	Kilifi County	Kilifi County
KE	Kiambu County	Kiambu County
KE	Kericho County	Kericho County
KE	Kakamega County	Kakamega County
KE	Isiolo County	Isiolo County
KE	Garissa County	Garissa County
KE	Embu County	Embu County
KE	Busia County	Busia County
KE	Bungoma County	Bungoma County
KE	Baringo	Baringo
KE	Nyandarua County	Nyandarua County
KE	Vihiga County	Vihiga County
KE	Lamu	Lamu
KE	Machakos County	Machakos County
KE	Makueni County	Makueni County
KE	Elegeyo-Marakwet	Marakwet District
KE	Taita Taveta	Taita Taveta
KE	Kajiado County	Kajiado County
KE	Nyeri County	Nyeri County
KE	Homa Bay County	Homa Bay County
KE	Bomet County	Bomet County
KE	Migori County	Migori County
KE	Nakuru County	Nakuru County
KE	Narok County	Narok County
KE	Nyamira county	Nyamira county
KE	Nandi	Nandi
KG	Osh Region	Osh Region
KG	Batken	Batken
KG	Talas Region	Talas Region
KG	Naryn Region	Naryn Region
KG	Issyk-Kul	Issyk-Kul
KG	Bishkek	Bishkek
KG	Jalal-Abad Region	Jalal-Abad Region
KG	Chuy Region	Chuy Region
KG	Osh City	Osh City
KH	Pursat	Pursat
KH	Battambang	Battambang
KH	Takeo	Takeo
KH	Svay Rieng	Svay Rieng
KH	Stung Treng	Stung Treng
KH	Ŏtâr Méanchey	Otar Meanchey
KH	Siem Reap	Siem Reap
KH	Ratanakiri	Ratanakiri
KH	Prey Veng	Prey Veng
KH	Preah Vihear	Preah Vihear
KH	Phnom Penh	Phnom Penh
KH	Pailin	Pailin
KH	Mondolkiri	Mondolkiri
KH	Kratie	Kratie
KH	Kep	Kep
KH	Koh Kong	Koh Kong
KH	Kandal	Kandal
KH	Kampot	Kampot
KH	Kampong Thom	Kampong Thom
KH	Kampong Speu Province	Kampong Speu Province
KH	Kampong Chhnang	Kampong Chhnang
KH	Kampong Cham	Kampong Cham
KH	Preah Sihanouk	Preah Sihanouk
KH	Banteay Meanchey	Banteay Meanchey
KH	Tboung Khmum	Tboung Khmum
KI	Gilbert Islands	Gilbert Islands
KI	Line Islands	Line Islands
KI	Phoenix Islands	Phoenix Islands
KM	Mohéli	Moheli
KM	Grande Comore	Grande Comore
KM	Anjouan	Anjouan
KN	Trinity Palmetto Point	Trinity Palmetto Point
KN	Middle Island	Middle Island
KN	Saint Thomas Lowland	Saint Thomas Lowland
KN	Saint Peter Basseterre	Saint Peter Basseterre
KN	Saint Paul Charlestown	Saint Paul Charlestown
KN	Saint Paul Capesterre	Saint Paul Capesterre
KN	Saint Mary Cayon	Saint Mary Cayon
KN	Saint John Figtree	Saint John Figtree
KN	Saint John Capesterre	Saint John Capesterre
KN	Saint James Windwa	Saint James Windwa
KN	Saint George Gingerland	Saint George Gingerland
KN	Saint George Basseterre	Saint George Basseterre
KN	Saint Anne Sandy Point	Saint Anne Sandy Point
KN	Christ Church Nichola Town	Christ Church Nichola Town
KP	Pyongyang	Pyongyang
KP	South Pyongan	South Pyongan
